route_id,service_id,trip_id,trip_headsign,trip_short_name,direction_id,block_id,shape_id,wheelchair_accessible,bikes_allowed
11674,2,2669116,85 PENN-NORTH METRO,,0,4905,121954,1,1
11674,2,2669117,85 PENN-NORTH METRO,,0,4900,121954,1,1
11674,2,2669118,85 PENN-NORTH METRO,,0,4903,121954,1,1
11674,2,2669119,85 PENN-NORTH METRO,,0,4901,121954,1,1
11674,2,2669120,85 PENN-NORTH METRO,,0,4904,121954,1,1
11674,2,2669121,85 PENN-NORTH METRO,,0,4902,121954,1,1
11674,2,2669122,85 PENN-NORTH METRO,,0,4905,121954,1,1
11674,2,2669123,85 PENN-NORTH METRO,,0,4900,121954,1,1
11674,2,2669124,85 PENN-NORTH METRO,,0,4903,121954,1,1
11674,2,2669125,85 PENN-NORTH METRO,,0,4906,121954,1,1
11674,2,2669126,85 PENN-NORTH METRO,,0,4904,121954,1,1
11674,2,2669127,85 PENN-NORTH METRO,,0,4902,121954,1,1
11674,2,2669128,85 PENN-NORTH METRO,,0,4905,121954,1,1
11674,2,2669129,85 PENN-NORTH METRO,,0,4900,121954,1,1
11674,2,2669130,85 PENN-NORTH METRO,,0,4903,121954,1,1
11674,2,2669131,85 PENN-NORTH METRO,,0,4906,121954,1,1
11674,2,2669132,85 PENN-NORTH METRO,,0,4904,121954,1,1
11674,2,2669133,85 PENN-NORTH METRO,,0,4902,121954,1,1
11674,2,2669134,85 PENN-NORTH METRO,,0,4905,121954,1,1
11674,2,2669135,85 PENN-NORTH METRO,,0,4907,121954,1,1
11674,2,2669136,85 PENN-NORTH METRO,,0,4906,121954,1,1
11674,2,2669137,85 PENN-NORTH METRO,,0,4908,121954,1,1
11674,2,2669138,85 PENN-NORTH METRO,,0,4907,121954,1,1
11674,2,2669139,85 PENN-NORTH METRO,,0,4906,121954,1,1
11674,2,2669140,85 PENN-NORTH METRO,,0,4908,121954,1,1
11674,2,2669141,85 PENN-NORTH METRO,,0,4907,121954,1,1
11674,2,2669142,85 PENN-NORTH METRO,,0,4906,121954,1,1
11674,2,2669143,85 PENN-NORTH METRO,,0,4908,121954,1,1
11674,2,2669144,85 PENN-NORTH METRO,,0,4907,121954,1,1
11674,2,2669145,85 PENN-NORTH METRO,,0,4908,121954,1,1
11674,2,2669146,85 PENN-NORTH METRO,,0,4908,121954,1,1
11674,2,2669147,85 PENN-NORTH METRO,,0,4903,121954,1,1
11674,2,2669148,85 PENN-NORTH METRO,,0,4907,121954,1,1
11674,2,2669149,85 PENN-NORTH METRO,,0,4902,121954,1,1
11674,2,2669150,85 PENN-NORTH METRO,,0,4900,121954,1,1
11674,2,2669151,85 MILFORD MILL METRO,,1,4900,121957,1,1
11674,2,2669152,85 MILFORD MILL METRO,,1,4901,121957,1,1
11674,2,2669153,85 MILFORD MILL METRO,,1,4902,121957,1,1
11674,2,2669154,85 MILFORD MILL METRO,,1,4900,121957,1,1
11674,2,2669155,85 MILFORD MILL METRO,,1,4901,121957,1,1
11674,2,2669156,85 MILFORD MILL METRO,,1,4902,121957,1,1
11674,2,2669157,85 MILFORD MILL METRO,,1,4900,121957,1,1
11674,2,2669158,85 MILFORD MILL METRO,,1,4901,121957,1,1
11674,2,2669159,85 MILFORD MILL METRO,,1,4902,121957,1,1
11674,2,2669160,85 MILFORD MILL METRO,,1,4900,121957,1,1
11674,2,2669161,85 MILFORD MILL METRO,,1,4907,121957,1,1
11674,2,2669162,85 MILFORD MILL METRO,,1,4906,121957,1,1
11674,2,2669163,85 MILFORD MILL METRO,,1,4908,121957,1,1
11674,2,2669164,85 MILFORD MILL METRO,,1,4907,121957,1,1
11674,2,2669165,85 MILFORD MILL METRO,,1,4906,121957,1,1
11674,2,2669166,85 MILFORD MILL METRO,,1,4908,121957,1,1
11674,2,2669167,85 MILFORD MILL METRO,,1,4908,121957,1,1
11674,2,2669168,85 MILFORD MILL METRO,,1,4908,121957,1,1
11674,2,2669169,85 MILFORD MILL METRO,,1,4901,121957,1,1
11674,2,2669170,85 MILFORD MILL METRO,,1,4904,121957,1,1
11674,2,2669171,85 MILFORD MILL METRO,,1,4902,121957,1,1
11674,2,2669172,85 MILFORD MILL METRO,,1,4905,121957,1,1
11674,2,2669173,85 MILFORD MILL METRO,,1,4900,121957,1,1
11674,2,2669174,85 MILFORD MILL METRO,,1,4903,121957,1,1
11674,2,2669175,85 MILFORD MILL METRO,,1,4901,121957,1,1
11674,2,2669176,85 MILFORD MILL METRO,,1,4904,121957,1,1
11674,2,2669177,85 MILFORD MILL METRO,,1,4902,121957,1,1
11674,2,2669178,85 MILFORD MILL METRO,,1,4905,121957,1,1
11674,2,2669179,85 MILFORD MILL METRO,,1,4900,121957,1,1
11674,2,2669180,85 MILFORD MILL METRO,,1,4903,121957,1,1
11674,2,2669181,85 MILFORD MILL METRO,,1,4901,121957,1,1
11674,2,2669182,85 MILFORD MILL METRO,,1,4904,121957,1,1
11674,2,2669183,85 MILFORD MILL METRO,,1,4902,121957,1,1
11674,2,2669184,85 MILFORD MILL METRO,,1,4905,121957,1,1
11674,2,2669185,85 MILFORD MILL METRO,,1,4900,121957,1,1
11674,2,2669186,85 MILFORD MILL METRO,,1,4903,121957,1,1
11674,2,2669187,85 MILFORD MILL METRO,,1,4901,121957,1,1
11674,2,2669188,85 MILFORD MILL METRO,,1,4904,121957,1,1
11674,2,2669189,85 MILFORD MILL METRO,,1,4902,121957,1,1
11674,2,2669190,85 MILFORD MILL METRO,,1,4905,121957,1,1
11674,2,2669191,85 MILFORD MILL METRO,,1,4900,121957,1,1
11674,2,2669192,85 MILFORD MILL METRO,,1,4903,121957,1,1
11674,2,2669193,85 MILFORD MILL METRO,,1,4901,121957,1,1
11674,2,2669194,85 MILFORD MILL METRO,,1,4904,121957,1,1
11674,2,2669195,85 MILFORD MILL METRO,,1,4902,121957,1,1
11674,2,2669196,85 MILFORD MILL METRO,,1,4905,121957,1,1
11674,2,2669197,85 MILFORD MILL METRO,,1,4900,121957,1,1
11674,2,2669198,85 MILFORD MILL METRO,,1,4903,121957,1,1
11674,2,2669199,85 MILFORD MILL METRO,,1,4906,121957,1,1
11674,2,2669200,85 MILFORD MILL METRO,,1,4904,121957,1,1
11674,2,2669201,85 MILFORD MILL METRO,,1,4902,121957,1,1
11674,2,2669202,85 MILFORD MILL METRO,,1,4905,121957,1,1
11674,2,2669203,85 MILFORD MILL METRO,,1,4900,121957,1,1
11674,2,2669204,85 MILFORD MILL METRO,,1,4903,121957,1,1
11674,2,2669205,85 MILFORD MILL METRO,,1,4906,121957,1,1
11674,2,2669206,85 MILFORD MILL METRO,,1,4904,121957,1,1
11674,2,2669207,85 MILFORD MILL METRO,,1,4908,121957,1,1
11674,2,2669208,85 MILFORD MILL METRO,,1,4905,121957,1,1
11674,2,2669209,85 MILFORD MILL METRO,,1,4906,121957,1,1
11674,2,2669210,85 MILFORD MILL METRO,,1,4908,121957,1,1
11674,2,2669211,85 MILFORD MILL METRO,,1,4907,121957,1,1
11674,2,2669212,85 MILFORD MILL METRO,,1,4907,121957,1,1
11674,2,2669213,85 MILFORD MILL METRO,,1,4907,121957,1,1
11674,2,2669214,85 MILFORD MILL METRO,,1,4903,121957,1,1
11674,3,2669350,85 PENN-NORTH METRO,,0,4906,121954,1,1
11674,3,2669351,85 PENN-NORTH METRO,,0,4905,121954,1,1
11674,3,2669352,85 PENN-NORTH METRO,,0,4904,121954,1,1
11674,3,2669353,85 PENN-NORTH METRO,,0,4905,121954,1,1
11674,3,2669354,85 PENN-NORTH METRO,,0,4904,121954,1,1
11674,3,2669355,85 PENN-NORTH METRO,,0,4905,121954,1,1
11674,3,2669356,85 PENN-NORTH METRO,,0,4904,121954,1,1
11674,3,2669357,85 PENN-NORTH METRO,,0,4903,121954,1,1
11674,3,2669358,85 PENN-NORTH METRO,,0,4905,121954,1,1
11674,3,2669359,85 PENN-NORTH METRO,,0,4904,121954,1,1
11674,3,2669360,85 PENN-NORTH METRO,,0,4903,121954,1,1
11674,3,2669361,85 PENN-NORTH METRO,,0,4905,121954,1,1
11674,3,2669362,85 PENN-NORTH METRO,,0,4904,121954,1,1
11674,3,2669363,85 PENN-NORTH METRO,,0,4903,121954,1,1
11674,3,2669364,85 PENN-NORTH METRO,,0,4908,121954,1,1
11674,3,2669365,85 PENN-NORTH METRO,,0,4901,121954,1,1
11674,3,2669366,85 PENN-NORTH METRO,,0,4907,121954,1,1
11674,3,2669367,85 PENN-NORTH METRO,,0,4903,121954,1,1
11674,3,2669368,85 PENN-NORTH METRO,,0,4902,121954,1,1
11674,3,2669369,85 PENN-NORTH METRO,,0,4908,121954,1,1
11674,3,2669370,85 PENN-NORTH METRO,,0,4901,121954,1,1
11674,3,2669371,85 PENN-NORTH METRO,,0,4907,121954,1,1
11674,3,2669372,85 PENN-NORTH METRO,,0,4903,121954,1,1
11674,3,2669373,85 PENN-NORTH METRO,,0,4902,121954,1,1
11674,3,2669374,85 PENN-NORTH METRO,,0,4908,121954,1,1
11674,3,2669375,85 PENN-NORTH METRO,,0,4901,121954,1,1
11674,3,2669376,85 PENN-NORTH METRO,,0,4907,121954,1,1
11674,3,2669377,85 PENN-NORTH METRO,,0,4903,121954,1,1
11674,3,2669378,85 PENN-NORTH METRO,,0,4902,121954,1,1
11674,3,2669379,85 PENN-NORTH METRO,,0,4908,121954,1,1
11674,3,2669380,85 PENN-NORTH METRO,,0,4901,121954,1,1
11674,3,2669381,85 PENN-NORTH METRO,,0,4907,121954,1,1
11674,3,2669382,85 PENN-NORTH METRO,,0,4903,121954,1,1
11674,3,2669383,85 PENN-NORTH METRO,,0,4902,121954,1,1
11674,3,2669384,85 PENN-NORTH METRO,,0,4908,121954,1,1
11674,3,2669385,85 PENN-NORTH METRO,,0,4901,121954,1,1
11674,3,2669386,85 PENN-NORTH METRO,,0,4907,121954,1,1
11674,3,2669387,85 PENN-NORTH METRO,,0,4903,121954,1,1
11674,3,2669388,85 PENN-NORTH METRO,,0,4902,121954,1,1
11674,3,2669389,85 PENN-NORTH METRO,,0,4908,121954,1,1
11674,3,2669390,85 PENN-NORTH METRO,,0,4901,121954,1,1
11674,3,2669391,85 PENN-NORTH METRO,,0,4907,121954,1,1
11674,3,2669392,85 PENN-NORTH METRO,,0,4903,121954,1,1
11674,3,2669393,85 PENN-NORTH METRO,,0,4900,121954,1,1
11674,3,2669394,85 PENN-NORTH METRO,,0,4906,121954,1,1
11674,3,2669395,85 PENN-NORTH METRO,,0,4900,121954,1,1
11674,3,2669396,85 PENN-NORTH METRO,,0,4906,121954,1,1
11674,3,2669397,85 PENN-NORTH METRO,,0,4900,121954,1,1
11674,3,2669398,85 PENN-NORTH METRO,,0,4906,121954,1,1
11674,3,2669399,85 PENN-NORTH METRO,,0,4900,121954,1,1
11674,3,2669400,85 MILFORD MILL METRO,,1,4905,121957,1,1
11674,3,2669401,85 MILFORD MILL METRO,,1,4904,121957,1,1
11674,3,2669402,85 MILFORD MILL METRO,,1,4905,121957,1,1
11674,3,2669403,85 MILFORD MILL METRO,,1,4904,121957,1,1
11674,3,2669404,85 MILFORD MILL METRO,,1,4905,121957,1,1
11674,3,2669405,85 MILFORD MILL METRO,,1,4904,121957,1,1
11674,3,2669406,85 MILFORD MILL METRO,,1,4903,121957,1,1
11674,3,2669407,85 MILFORD MILL METRO,,1,4905,121957,1,1
11674,3,2669408,85 MILFORD MILL METRO,,1,4904,121957,1,1
11674,3,2669409,85 MILFORD MILL METRO,,1,4903,121957,1,1
11674,3,2669410,85 MILFORD MILL METRO,,1,4905,121957,1,1
11674,3,2669411,85 MILFORD MILL METRO,,1,4904,121957,1,1
11674,3,2669412,85 MILFORD MILL METRO,,1,4903,121957,1,1
11674,3,2669413,85 MILFORD MILL METRO,,1,4905,121957,1,1
11674,3,2669414,85 MILFORD MILL METRO,,1,4901,121957,1,1
11674,3,2669415,85 MILFORD MILL METRO,,1,4904,121957,1,1
11674,3,2669416,85 MILFORD MILL METRO,,1,4903,121957,1,1
11674,3,2669417,85 MILFORD MILL METRO,,1,4902,121957,1,1
11674,3,2669418,85 MILFORD MILL METRO,,1,4908,121957,1,1
11674,3,2669419,85 MILFORD MILL METRO,,1,4901,121957,1,1
11674,3,2669420,85 MILFORD MILL METRO,,1,4907,121957,1,1
11674,3,2669421,85 MILFORD MILL METRO,,1,4903,121957,1,1
11674,3,2669422,85 MILFORD MILL METRO,,1,4902,121957,1,1
11674,3,2669423,85 MILFORD MILL METRO,,1,4908,121957,1,1
11674,3,2669424,85 MILFORD MILL METRO,,1,4901,121957,1,1
11674,3,2669425,85 MILFORD MILL METRO,,1,4907,121957,1,1
11674,3,2669426,85 MILFORD MILL METRO,,1,4903,121957,1,1
11674,3,2669427,85 MILFORD MILL METRO,,1,4902,121957,1,1
11674,3,2669428,85 MILFORD MILL METRO,,1,4908,121957,1,1
11674,3,2669429,85 MILFORD MILL METRO,,1,4901,121957,1,1
11674,3,2669430,85 MILFORD MILL METRO,,1,4907,121957,1,1
11674,3,2669431,85 MILFORD MILL METRO,,1,4903,121957,1,1
11674,3,2669432,85 MILFORD MILL METRO,,1,4902,121957,1,1
11674,3,2669433,85 MILFORD MILL METRO,,1,4908,121957,1,1
11674,3,2669434,85 MILFORD MILL METRO,,1,4901,121957,1,1
11674,3,2669435,85 MILFORD MILL METRO,,1,4907,121957,1,1
11674,3,2669436,85 MILFORD MILL METRO,,1,4903,121957,1,1
11674,3,2669437,85 MILFORD MILL METRO,,1,4902,121957,1,1
11674,3,2669438,85 MILFORD MILL METRO,,1,4908,121957,1,1
11674,3,2669439,85 MILFORD MILL METRO,,1,4901,121957,1,1
11674,3,2669440,85 MILFORD MILL METRO,,1,4907,121957,1,1
11674,3,2669441,85 MILFORD MILL METRO,,1,4903,121957,1,1
11674,3,2669442,85 MILFORD MILL METRO,,1,4908,121957,1,1
11674,3,2669443,85 MILFORD MILL METRO,,1,4901,121957,1,1
11674,3,2669444,85 MILFORD MILL METRO,,1,4906,121957,1,1
11674,3,2669445,85 MILFORD MILL METRO,,1,4900,121957,1,1
11674,3,2669446,85 MILFORD MILL METRO,,1,4906,121957,1,1
11674,3,2669447,85 MILFORD MILL METRO,,1,4900,121957,1,1
11674,3,2669448,85 MILFORD MILL METRO,,1,4906,121957,1,1
11674,3,2669449,85 MILFORD MILL METRO,,1,4900,121957,1,1
11674,3,2669450,85 MILFORD MILL METRO,,1,4906,121957,1,1
11674,3,2669451,85 MILFORD MILL METRO,,1,4900,121957,1,1
11676,2,2669452,89 ROGERS AVE METRO,,0,4650,121961,1,1
11676,2,2669453,89 ROGERS AVE METRO,,0,4651,121961,1,1
11676,2,2669454,89 ROGERS AVE METRO,,0,4650,121961,1,1
11676,2,2669455,89 ROGERS AVE METRO,,0,4654,121961,1,1
11676,2,2669456,89 ROGERS AVE METRO,,0,4653,121961,1,1
11676,2,2669457,89 ROGERS AVE METRO,,0,4654,121961,1,1
11676,2,2669458,89 ROGERS AVE METRO,,0,4653,121961,1,1
11676,2,2669459,89 ROGERS AVE METRO,,0,4654,121961,1,1
11676,2,2669460,89 ROGERS AVE METRO,,0,4651,121961,1,1
11676,2,2669461,89 ROGERS AVE METRO,,0,4650,121961,1,1
11676,2,2669462,89 ROGERS AVE METRO,,0,4652,121961,1,1
11676,2,2669463,89 ROGERS AVE METRO,,0,4651,121961,1,1
11676,2,2669464,89 ROGERS AVE METRO,,0,4650,121961,1,1
11676,2,2669465,89 ROGERS AVE METRO,,0,4652,121961,1,1
11676,2,2669466,89 ROGERS AVE METRO,,0,4651,121961,1,1
11676,2,2669467,89 ROGERS AVE METRO,,0,4650,121961,1,1
11676,2,2669468,89 ROGERS AVE METRO,,0,4652,121961,1,1
11676,2,2669469,89 ROGERS AVE METRO,,0,4651,121961,1,1
11676,2,2669470,89 ROGERS AVE METRO,,0,4650,121961,1,1
11676,2,2669471,89 ROGERS AVE METRO,,0,4652,121961,1,1
11676,2,2669472,89 ROGERS AVE METRO,,0,4651,121961,1,1
11676,2,2669473,89 ROGERS AVE METRO,,0,4653,121961,1,1
11676,2,2669474,89 ROGERS AVE METRO,,0,4652,121961,1,1
11676,2,2669475,89 ROGERS AVE METRO,,0,4651,121961,1,1
11676,2,2669476,89 ROGERS AVE METRO,,0,4653,121961,1,1
11676,2,2669477,89 ROGERS AVE METRO,,0,4652,121961,1,1
11676,2,2669478,89 ROGERS AVE METRO,,0,4654,121961,1,1
11676,2,2669479,89 ROGERS AVE METRO,,0,4653,121961,1,1
11676,2,2669480,89 OWINGS MILLS,,1,4651,121964,1,1
11676,2,2669481,89 OWINGS MILLS,,1,4650,121964,1,1
11676,2,2669482,89 OWINGS MILLS,,1,4651,121964,1,1
11676,2,2669483,89 OWINGS MILLS,,1,4654,121964,1,1
11676,2,2669484,89 OWINGS MILLS,,1,4653,121964,1,1
11676,2,2669485,89 OWINGS MILLS,,1,4654,121964,1,1
11676,2,2669486,89 OWINGS MILLS,,1,4653,121964,1,1
11676,2,2669487,89 OWINGS MILLS,,1,4652,121964,1,1
11676,2,2669488,89 OWINGS MILLS,,1,4651,121964,1,1
11676,2,2669489,89 OWINGS MILLS,,1,4650,121964,1,1
11676,2,2669490,89 OWINGS MILLS,,1,4652,121964,1,1
11676,2,2669491,89 OWINGS MILLS,,1,4651,121964,1,1
11676,2,2669492,89 OWINGS MILLS,,1,4650,121964,1,1
11676,2,2669493,89 OWINGS MILLS,,1,4652,121964,1,1
11676,2,2669494,89 OWINGS MILLS,,1,4651,121964,1,1
11676,2,2669495,89 OWINGS MILLS,,1,4650,121964,1,1
11676,2,2669496,89 OWINGS MILLS,,1,4652,121964,1,1
11676,2,2669497,89 OWINGS MILLS,,1,4651,121964,1,1
11676,2,2669498,89 OWINGS MILLS,,1,4653,121964,1,1
11676,2,2669499,89 OWINGS MILLS,,1,4652,121964,1,1
11676,2,2669500,89 OWINGS MILLS,,1,4651,121964,1,1
11676,2,2669501,89 OWINGS MILLS,,1,4653,121964,1,1
11676,2,2669502,89 OWINGS MILLS,,1,4652,121964,1,1
11676,2,2669503,89 OWINGS MILLS,,1,4654,121964,1,1
11676,2,2669504,89 OWINGS MILLS,,1,4653,121964,1,1
11676,2,2669505,89 OWINGS MILLS,,1,4652,121964,1,1
11676,2,2669506,89 OWINGS MILLS,,1,4654,121964,1,1
11676,2,2669507,89 OWINGS MILLS,,1,4650,121964,1,1
11676,2,2669508,89 OWINGS MILLS,,1,4653,121964,1,1
11676,3,2669567,89 ROGERS AVE METRO,,0,4650,121961,1,1
11676,3,2669568,89 ROGERS AVE METRO,,0,4651,121961,1,1
11676,3,2669569,89 ROGERS AVE METRO,,0,4650,121961,1,1
11676,3,2669570,89 ROGERS AVE METRO,,0,4654,121961,1,1
11676,3,2669571,89 ROGERS AVE METRO,,0,4653,121961,1,1
11676,3,2669572,89 ROGERS AVE METRO,,0,4654,121961,1,1
11676,3,2669573,89 ROGERS AVE METRO,,0,4653,121961,1,1
11676,3,2669574,89 ROGERS AVE METRO,,0,4654,121961,1,1
11676,3,2669575,89 ROGERS AVE METRO,,0,4651,121961,1,1
11676,3,2669576,89 ROGERS AVE METRO,,0,4650,121961,1,1
11676,3,2669577,89 ROGERS AVE METRO,,0,4652,121961,1,1
11676,3,2669578,89 ROGERS AVE METRO,,0,4651,121961,1,1
11676,3,2669579,89 ROGERS AVE METRO,,0,4650,121961,1,1
11676,3,2669580,89 ROGERS AVE METRO,,0,4652,121961,1,1
11676,3,2669581,89 ROGERS AVE METRO,,0,4651,121961,1,1
11676,3,2669582,89 ROGERS AVE METRO,,0,4650,121961,1,1
11676,3,2669583,89 ROGERS AVE METRO,,0,4652,121961,1,1
11676,3,2669584,89 ROGERS AVE METRO,,0,4651,121961,1,1
11676,3,2669585,89 ROGERS AVE METRO,,0,4650,121961,1,1
11676,3,2669586,89 ROGERS AVE METRO,,0,4652,121961,1,1
11676,3,2669587,89 ROGERS AVE METRO,,0,4651,121961,1,1
11676,3,2669588,89 ROGERS AVE METRO,,0,4650,121961,1,1
11676,3,2669589,89 ROGERS AVE METRO,,0,4652,121961,1,1
11676,3,2669590,89 ROGERS AVE METRO,,0,4651,121961,1,1
11676,3,2669591,89 ROGERS AVE METRO,,0,4653,121961,1,1
11676,3,2669592,89 ROGERS AVE METRO,,0,4652,121961,1,1
11676,3,2669593,89 ROGERS AVE METRO,,0,4654,121961,1,1
11676,3,2669594,89 ROGERS AVE METRO,,0,4653,121961,1,1
11676,3,2669595,89 OWINGS MILLS,,1,4651,121964,1,1
11676,3,2669596,89 OWINGS MILLS,,1,4650,121964,1,1
11676,3,2669597,89 OWINGS MILLS,,1,4651,121964,1,1
11676,3,2669598,89 OWINGS MILLS,,1,4654,121964,1,1
11676,3,2669599,89 OWINGS MILLS,,1,4653,121964,1,1
11676,3,2669600,89 OWINGS MILLS,,1,4654,121964,1,1
11676,3,2669601,89 OWINGS MILLS,,1,4653,121964,1,1
11676,3,2669602,89 OWINGS MILLS,,1,4652,121964,1,1
11676,3,2669603,89 OWINGS MILLS,,1,4651,121964,1,1
11676,3,2669604,89 OWINGS MILLS,,1,4650,121964,1,1
11676,3,2669605,89 OWINGS MILLS,,1,4652,121964,1,1
11676,3,2669606,89 OWINGS MILLS,,1,4651,121964,1,1
11676,3,2669607,89 OWINGS MILLS,,1,4650,121964,1,1
11676,3,2669608,89 OWINGS MILLS,,1,4652,121964,1,1
11676,3,2669609,89 OWINGS MILLS,,1,4651,121964,1,1
11676,3,2669610,89 OWINGS MILLS,,1,4650,121964,1,1
11676,3,2669611,89 OWINGS MILLS,,1,4652,121964,1,1
11676,3,2669612,89 OWINGS MILLS,,1,4651,121964,1,1
11676,3,2669613,89 OWINGS MILLS,,1,4650,121964,1,1
11676,3,2669614,89 OWINGS MILLS,,1,4652,121964,1,1
11676,3,2669615,89 OWINGS MILLS,,1,4651,121964,1,1
11676,3,2669616,89 OWINGS MILLS,,1,4650,121964,1,1
11676,3,2669617,89 OWINGS MILLS,,1,4652,121964,1,1
11676,3,2669618,89 OWINGS MILLS,,1,4654,121964,1,1
11676,3,2669619,89 OWINGS MILLS,,1,4653,121964,1,1
11676,3,2669620,89 OWINGS MILLS,,1,4652,121964,1,1
11676,3,2669621,89 OWINGS MILLS,,1,4654,121964,1,1
11676,3,2669622,89 OWINGS MILLS,,1,4650,121964,1,1
11676,3,2669623,89 OWINGS MILLS,,1,4653,121964,1,1
11644,2,2669647,31 SECURITY SQUARE MALL,,0,4305,121974,1,1
11644,2,2669648,31 SECURITY SQUARE MALL,,0,4306,121974,1,1
11644,2,2669649,31 SECURITY SQUARE MALL,,0,4305,121974,1,1
11644,2,2669650,31 SECURITY SQUARE MALL,,0,4306,121974,1,1
11644,2,2669651,31 SECURITY SQUARE MALL,,0,4305,121974,1,1
11644,2,2669652,31 SOCIAL SECURITY ADMINISTRATION,,0,4300,121975,1,1
11644,2,2669653,31 CMS,,0,4302,121973,1,1
11644,2,2669654,31 SOCIAL SECURITY ADMINISTRATION,,0,4301,121975,1,1
11644,2,2669655,31 CMS,,0,4303,121973,1,1
11644,2,2669656,31 SOCIAL SECURITY ADMINISTRATION,,0,4300,121975,1,1
11644,2,2669657,31 SECURITY SQUARE MALL,,0,4302,121974,1,1
11644,2,2669658,31 SOCIAL SECURITY ADMINISTRATION,,0,4301,121975,1,1
11644,2,2669659,31 SECURITY SQUARE MALL,,0,4303,121974,1,1
11644,2,2669660,31 SOCIAL SECURITY ADMINISTRATION,,0,4300,121975,1,1
11644,2,2669661,31 SECURITY SQUARE MALL,,0,4304,121974,1,1
11644,2,2669662,31 SECURITY SQUARE MALL,,0,4302,121974,1,1
11644,2,2669663,31 SECURITY SQUARE MALL,,0,4301,121974,1,1
11644,2,2669664,31 SECURITY SQUARE MALL,,0,4300,121974,1,1
11644,2,2669665,31 SECURITY SQUARE MALL,,0,4304,121974,1,1
11644,2,2669666,31 SECURITY SQUARE MALL,,0,4302,121974,1,1
11644,2,2669667,31 SECURITY SQUARE MALL,,0,4301,121974,1,1
11644,2,2669668,31 SECURITY SQUARE MALL,,0,4300,121974,1,1
11644,2,2669669,31 SECURITY SQUARE MALL,,0,4304,121974,1,1
11644,2,2669670,31 SECURITY SQUARE MALL,,0,4302,121974,1,1
11644,2,2669671,31 SECURITY SQUARE MALL,,0,4301,121974,1,1
11644,2,2669672,31 SECURITY SQUARE MALL,,0,4300,121974,1,1
11644,2,2669673,31 SECURITY SQUARE MALL,,0,4304,121974,1,1
11644,2,2669674,31 SECURITY SQUARE MALL,,0,4302,121974,1,1
11644,2,2669675,31 SECURITY SQUARE MALL,,0,4301,121974,1,1
11644,2,2669676,31 SECURITY SQUARE MALL,,0,4300,121974,1,1
11644,2,2669677,31 SECURITY SQUARE MALL,,0,4304,121974,1,1
11644,2,2669678,31 SECURITY SQUARE MALL,,0,4302,121974,1,1
11644,2,2669679,31 SOCIAL SECURITY ADMINISTRATION,,0,4301,121975,1,1
11644,2,2669680,31 SECURITY SQUARE MALL,,0,4300,121974,1,1
11644,2,2669681,31 SECURITY SQUARE MALL,,0,4304,121974,1,1
11644,2,2669682,31 SOCIAL SECURITY ADMINISTRATION,,0,4302,121975,1,1
11644,2,2669683,31 SECURITY SQUARE MALL,,0,4301,121974,1,1
11644,2,2669684,31 SECURITY SQUARE MALL,,0,4300,121974,1,1
11644,2,2669685,31 SECURITY SQUARE MALL,,0,4304,121974,1,1
11644,2,2669686,31 SECURITY SQUARE MALL,,0,4302,121974,1,1
11644,2,2669687,31 SECURITY SQUARE MALL,,0,4306,121974,1,1
11644,2,2669688,31 SECURITY SQUARE MALL,,0,4300,121974,1,1
11644,2,2669689,31 SECURITY SQUARE MALL,,0,4304,121974,1,1
11644,2,2669690,31 SECURITY SQUARE MALL,,0,4302,121974,1,1
11644,2,2669691,31 SECURITY SQUARE MALL,,0,4306,121974,1,1
11644,2,2669692,31 SECURITY SQUARE MALL,,0,4300,121974,1,1
11644,2,2669693,31 SECURITY SQUARE MALL,,0,4305,121974,1,1
11644,2,2669694,31 SECURITY SQUARE MALL,,0,4304,121974,1,1
11644,2,2669695,31 SECURITY SQUARE MALL,,0,4306,121974,1,1
11644,2,2669696,31 SECURITY SQUARE MALL,,0,4306,121974,1,1
11644,2,2669697,31 CMS,,0,4301,121973,1,1
11644,2,2669698,31 SINAI HOSPITAL,,1,4305,121980,1,1
11644,2,2669699,31 SINAI HOSPITAL,,1,4306,121980,1,1
11644,2,2669700,31 SINAI HOSPITAL,,1,4305,121980,1,1
11644,2,2669701,31 SINAI HOSPITAL,,1,4306,121980,1,1
11644,2,2669702,31 SINAI HOSPITAL,,1,4305,121980,1,1
11644,2,2669703,31 SINAI HOSPITAL,,1,4306,121980,1,1
11644,2,2669704,31 SINAI HOSPITAL,,1,4305,121980,1,1
11644,2,2669705,31 SINAI HOSPITAL,,1,4302,121979,1,1
11644,2,2669706,31 SINAI HOSPITAL,,1,4303,121979,1,1
11644,2,2669707,31 SINAI HOSPITAL,,1,4302,121980,1,1
11644,2,2669708,31 SINAI HOSPITAL,,1,4303,121980,1,1
11644,2,2669709,31 SINAI HOSPITAL,,1,4304,121980,1,1
11644,2,2669710,31 SINAI HOSPITAL,,1,4302,121980,1,1
11644,2,2669711,31 SINAI HOSPITAL,,1,4301,121980,1,1
11644,2,2669712,31 SINAI HOSPITAL,,1,4300,121980,1,1
11644,2,2669713,31 SINAI HOSPITAL,,1,4304,121980,1,1
11644,2,2669714,31 SINAI HOSPITAL,,1,4302,121980,1,1
11644,2,2669715,31 SINAI HOSPITAL,,1,4301,121980,1,1
11644,2,2669716,31 SINAI HOSPITAL,,1,4300,121980,1,1
11644,2,2669717,31 SINAI HOSPITAL,,1,4304,121980,1,1
11644,2,2669718,31 SINAI HOSPITAL,,1,4302,121980,1,1
